"date","coef","beta","lo90","lo68","hi68","hi90"
"2020-04-01","margin",0.681864577305914,0.0495082593430817,0.305976569670177,1.25834778268111,1.82525257147474
"2020-07-01","margin",0.713279036530526,-0.0291365421988586,0.161831724922331,1.43033400660438,1.64247832546654
"2020-10-01","margin",0.450993867554637,-0.120743203343035,-0.0430208996538223,0.818720803586546,1.54605712087127
"2021-01-01","margin",0.57510843268443,-0.0856929943717071,0.0963856602038415,0.933477973738246,2.00620879149568
"2021-04-01","margin",0.493685965571338,-0.0716823811069523,0.0636252880817156,0.752663455438828,1.35797049249137
"2021-07-01","margin",0.468654362280368,-0.189582239543001,0.0162830819633942,0.740486291892894,1.59820047566224
"2021-10-01","margin",0.394462040840694,-0.128045430942968,-0.0353498117966742,0.673420508318525,1.3517833839101
"2022-01-01","margin",0.585282169548197,-0.128348130152436,0.0631916450145551,1.05787814177915,2.1789993272181
"2022-04-01","margin",0.475956970004982,-0.12320224359149,0.0129332559014219,0.799756592761964,1.60798166255898
"2022-07-01","margin",0.42248453656145,-0.139712668098881,-0.0332278320584383,0.742249699179581,1.53561965139024
"2022-10-01","margin",0.384958409852686,-0.139712668098881,-0.048412775625581,0.695537105567512,1.35891540071944
"2023-01-01","margin",0.605795984239201,-0.0604077308052171,0.107005496032732,1.19501292694024,1.96238187073213
"2023-04-01","margin",0.531916769405153,-0.104019448799233,0.0175656130684265,0.993937062627946,1.67538683971512
"2023-07-01","margin",0.520902796621633,-0.0950172795677591,0.0133736441992935,1.07104856203525,1.53151426053927
"2023-10-01","margin",0.538464897835284,-0.167463170945521,-0.0490229122282335,1.32662660973243,1.86485609699579
"2024-01-01","margin",0.675211929821046,-0.104300307117714,0.205090385989744,1.4442007227815,1.86485609699579
"2024-04-01","margin",0.649944007868239,-0.103855614780119,0.168063316677295,1.43261477025635,1.87725086988372
"2024-07-01","margin",0.537740317052885,-0.164484620370302,0.00872311630660077,1.07542286449076,1.62935541212517
"2024-10-01","margin",0.501602109535531,-0.185619135895908,-0.0472558933342501,1.00680542780638,1.87898441891734
"2025-01-01","margin",0.62544837771595,-0.110339802816859,0.200757191618594,1.23476728282678,1.88071796795097
"2025-04-01","margin",0.49618944303806,-0.164798152009799,0.00662548345531133,1.02182954847002,1.3951487962848
"2025-07-01","margin",0.521626137985769,-0.164798152009799,0.00340906743079332,1.07051383472919,1.57944532194985
"2025-10-01","margin",0.538083857731903,-0.203618335026547,-0.047676577803825,1.23476728282678,1.61645677796165
"1976-01-01","r3",-0.0287299593233459,-0.0532045494222399,-0.0438604958792947,-0.014863657070693,-0.00827456594303765
"1976-04-01","r3",-0.0290273283723447,-0.0566231047000548,-0.0467766714908144,-0.00840970353810667,-0.00356344828797454
